Id,SalePrice
2734,153149.2772376293
2735,135512.26962772873
2736,141055.97923052416
2737,117467.88084975866
2738,133594.38914276334
2739,162964.03613652775
2740,124703.53547759714
2741,141203.44606539776
2742,154128.42904530358
2743,143420.69773917057
2744,153255.36107541466
2745,143084.65057878007
2746,133029.28925303713
2747,152643.99624696004
2748,122655.55212641398
2749,127108.79279529671
2750,135291.66057958678
2751,130226.8254995793
2752,206025.6697089715
2753,149590.00829964146
2754,217041.99188919773
2755,132072.2858061419
2756,87347.80596244239
2757,75928.94457262667
2758,82047.11915396905
2759,143225.66900637886
2760,132593.16385447778
2761,145117.62038137115
2762,145733.43882721176
2763,185377.34870628823
2764,153807.53080951973
2765,238897.04310708
2766,136996.2761510458
2767,83259.69121249583
2768,120021.51985314015
2769,127915.77373840795
2770,146568.60540782177
2771,115709.22562906478
2772,120739.14655956069
2773,142158.19143036366
2774,130220.63829062304
2775,100261.87724054621
2776,133848.94095716396
2777,133193.92031681314
2778,101708.55970323837
2779,110247.93705808351
2780,98371.67767703632
2781,92901.51643355923
2782,92758.13712798094
2783,93187.43788903348
2784,119999.69663852957
2785,129862.57701233595
2786,74776.8167038476
2787,116083.16050088729
2788,77745.78462434567
2789,169310.2946360571
2790,86059.68750703265
2791,114046.7911963164
2792,58954.04198001867
2793,151243.53449258808
2794,106680.43177273496
2795,120105.4201593799
2796,107500.2841636736
2797,193238.16022770188
2798,110122.77254099814
2799,102966.59490373314
2800,78796.82187112993
2801,106573.05512053383
2802,137455.10658258328
2803,163482.92470481683
2804,119768.52715380627
2805,86820.60660711658
2806,103875.47627653558
2807,161362.3983336014
2808,151111.60192048468
2809,131064.64215982785
2810,129271.27748980948
2811,157383.45422431495
2812,144254.18060721923
2813,150497.6038857797
2814,157012.7953142961
2815,87248.897419965
2816,229948.1227654464
2817,154960.92701012638
2818,123363.29580338464
2819,153621.2922578233
2820,133715.86474113574
2821,105590.11518080793
2822,178684.02387396267
2823,274705.082713007
2824,194725.42379078947
2825,126999.17598567654
2826,125843.87651327594
2827,138954.3465199408
2828,249852.55508815683
2829,199520.71433814528
2830,228686.97579104916
2831,185799.2592161768
2832,247952.86344691215
2833,305420.950268254
2834,221559.97490352177
2835,223188.42101391207
2836,191871.7515051126
2837,167373.51915955555
2838,136642.03808908607
2839,182767.29873935838
2840,191658.78548279987
2841,206747.81124088162
2842,230504.8618160167
2843,154341.5473957948
2844,166961.48443240722
2845,115147.83349592327
2846,207162.5151057192
2847,196562.4269460718
2848,226440.9952360064
2849,202409.52981539044
2850,282706.98173233215
2851,233977.58886168047
2852,238053.2098963356
2853,248609.0084917078
2854,142896.12493529287
2855,197669.4063262447
2856,209137.55245889624
2857,188713.6381502096
2858,210773.76694770675
2859,126495.5683780023
2860,132417.30775277695
2861,140612.05053943093
2862,182349.43338542042
2863,125063.09596772396
2864,244179.78401402198
2865,137166.394934447
2866,150075.6098515803
2867,97258.82371455396
2868,121816.02423765173
2869,112052.7312251028
2870,145385.36148394973
2871,87928.82875065359
2872,57885.06053495944
2873,96623.90957800632
2874,139938.12192331173
2875,122849.7361802942
2876,166158.14433490028
2877,135081.9918060424
2878,159148.43317594787
2879,150072.74294451677
2880,104719.90002646056
2881,150243.6904649456
2882,155546.6864341261
2883,183391.89472984523
2884,188017.94815957418
2885,176063.89714384597
2886,208110.29301656678
2887,95479.17886096713
2888,136259.08450467535
2889,64451.146633700024
2890,82561.51517124592
2891,145039.90483798407
2892,58380.71447820906
2893,94288.79070339102
2894,63368.92369073788
2895,314518.5748687135
2896,263618.5948419296
2897,200868.36513525344
2898,148963.8300785716
2899,216968.61278957274
2900,152344.9002560236
2901,214688.80892855488
2902,196041.41490349104
2903,325112.7079317224
2904,354911.8887828417
2905,97526.93079486738
2906,205903.83075544809
2907,101471.87497280187
2908,127005.22748593391
2909,149411.6589602475
2910,74281.40955535763
2911,84367.19916105855
2912,148336.02404906173
2913,82190.64193965033
2914,77489.44559448799
2915,78332.72113433333
2916,82539.45608684278
2917,167088.3189743585
2918,120200.28493210275
2919,218844.83596252897
